spec	formula	smiles	inchikey	spec_file	precursor_type	collision_energy
spec_001571	C38H69NO13	CCC1C(C(C(C(=O)C(CC(C(C(C(C(C(=O)O1)C)OC2CC(C(C(O2)C)O)(C)OC)C)OC3C(C(CC(O3)C)N(C)C)O)(C)OC)C)C)O)(C)O	AGOYDEPGAOXOCK-KCBOHYOISA-N	../data/antibio/spec_files/spec_001571.ms	[M+H]+	80.0 eV
spec_001572	C38H69NO13	CCC1C(C(C(C(=O)C(CC(C(C(C(C(C(=O)O1)C)OC2CC(C(C(O2)C)O)(C)OC)C)OC3C(C(CC(O3)C)N(C)C)O)(C)OC)C)C)O)(C)O	AGOYDEPGAOXOCK-KCBOHYOISA-N	../data/antibio/spec_files/spec_001572.ms	[M+H]+	90.0 eV
spec_001573	C38H69NO13	CCC1C(C(C(C(=O)C(CC(C(C(C(C(C(=O)O1)C)OC2CC(C(C(O2)C)O)(C)OC)C)OC3C(C(CC(O3)C)N(C)C)O)(C)OC)C)C)O)(C)O	AGOYDEPGAOXOCK-KCBOHYOISA-N	../data/antibio/spec_files/spec_001573.ms	[M+H]+	100.0 eV
spec_001574	C38H69NO13	CCC1C(C(C(C(=O)C(CC(C(C(C(C(C(=O)O1)C)OC2CC(C(C(O2)C)O)(C)OC)C)OC3C(C(CC(O3)C)N(C)C)O)(C)OC)C)C)O)(C)O	AGOYDEPGAOXOCK-KCBOHYOISA-N	../data/antibio/spec_files/spec_001574.ms	[M+H]+	120.0 eV
spec_001575	C38H69NO13	CCC1C(C(C(C(=O)C(CC(C(C(C(C(C(=O)O1)C)OC2CC(C(C(O2)C)O)(C)OC)C)OC3C(C(CC(O3)C)N(C)C)O)(C)OC)C)C)O)(C)O	AGOYDEPGAOXOCK-KCBOHYOISA-N	../data/antibio/spec_files/spec_001575.ms	[M+H]+	140.0 eV
spec_001576	C38H69NO13	CCC1C(C(C(C(=O)C(CC(C(C(C(C(C(=O)O1)C)OC2CC(C(C(O2)C)O)(C)OC)C)OC3C(C(CC(O3)C)N(C)C)O)(C)OC)C)C)O)(C)O	AGOYDEPGAOXOCK-KCBOHYOISA-N	../data/antibio/spec_files/spec_001576.ms	[M+H]+	160.0 eV
spec_001577	C38H69NO13	CCC1C(C(C(C(=O)C(CC(C(C(C(C(C(=O)O1)C)OC2CC(C(C(O2)C)O)(C)OC)C)OC3C(C(CC(O3)C)N(C)C)O)(C)OC)C)C)O)(C)O	AGOYDEPGAOXOCK-KCBOHYOISA-N	../data/antibio/spec_files/spec_001577.ms	[M+H]+	180.0 eV
spec_001578	C38H69NO13	CCC1C(C(C(C(=O)C(CC(C(C(C(C(C(=O)O1)C)OC2CC(C(C(O2)C)O)(C)OC)C)OC3C(C(CC(O3)C)N(C)C)O)(C)OC)C)C)O)(C)O	AGOYDEPGAOXOCK-KCBOHYOISA-N	../data/antibio/spec_files/spec_001578.ms	[M+H]+	200.0 eV
spec_001579	C38H69NO13	CCC1C(C(C(C(=O)C(CC(C(C(C(C(C(=O)O1)C)OC2CC(C(C(O2)C)O)(C)OC)C)OC3C(C(CC(O3)C)N(C)C)O)(C)OC)C)C)O)(C)O	AGOYDEPGAOXOCK-KCBOHYOISA-N	../data/antibio/spec_files/spec_001579.ms	[M+H]+	20.0 eV
spec_001580	C38H69NO13	CCC1C(C(C(C(=O)C(CC(C(C(C(C(C(=O)O1)C)OC2CC(C(C(O2)C)O)(C)OC)C)OC3C(C(CC(O3)C)N(C)C)O)(C)OC)C)C)O)(C)O	AGOYDEPGAOXOCK-KCBOHYOISA-N	../data/antibio/spec_files/spec_001580.ms	[M+H]+	30.0 eV
spec_001581	C38H69NO13	CCC1C(C(C(C(=O)C(CC(C(C(C(C(C(=O)O1)C)OC2CC(C(C(O2)C)O)(C)OC)C)OC3C(C(CC(O3)C)N(C)C)O)(C)OC)C)C)O)(C)O	AGOYDEPGAOXOCK-KCBOHYOISA-N	../data/antibio/spec_files/spec_001581.ms	[M+H]+	40.0 eV
spec_001582	C38H69NO13	CCC1C(C(C(C(=O)C(CC(C(C(C(C(C(=O)O1)C)OC2CC(C(C(O2)C)O)(C)OC)C)OC3C(C(CC(O3)C)N(C)C)O)(C)OC)C)C)O)(C)O	AGOYDEPGAOXOCK-KCBOHYOISA-N	../data/antibio/spec_files/spec_001582.ms	[M+H]+	50.0 eV
spec_001583	C38H69NO13	CCC1C(C(C(C(=O)C(CC(C(C(C(C(C(=O)O1)C)OC2CC(C(C(O2)C)O)(C)OC)C)OC3C(C(CC(O3)C)N(C)C)O)(C)OC)C)C)O)(C)O	AGOYDEPGAOXOCK-KCBOHYOISA-N	../data/antibio/spec_files/spec_001583.ms	[M+H]+	55.0 eV
spec_001584	C38H69NO13	CCC1C(C(C(C(=O)C(CC(C(C(C(C(C(=O)O1)C)OC2CC(C(C(O2)C)O)(C)OC)C)OC3C(C(CC(O3)C)N(C)C)O)(C)OC)C)C)O)(C)O	AGOYDEPGAOXOCK-KCBOHYOISA-N	../data/antibio/spec_files/spec_001584.ms	[M+H]+	60.0 eV
spec_001585	C38H69NO13	CCC1C(C(C(C(=O)C(CC(C(C(C(C(C(=O)O1)C)OC2CC(C(C(O2)C)O)(C)OC)C)OC3C(C(CC(O3)C)N(C)C)O)(C)OC)C)C)O)(C)O	AGOYDEPGAOXOCK-KCBOHYOISA-N	../data/antibio/spec_files/spec_001585.ms	[M+H]+	70.0 eV
spec_001586	C38H69NO13	CCC1C(C(C(C(=O)C(CC(C(C(C(C(C(=O)O1)C)OC2CC(C(C(O2)C)O)(C)OC)C)OC3C(C(CC(O3)C)N(C)C)O)(C)OC)C)C)O)(C)O	AGOYDEPGAOXOCK-KCBOHYOISA-N	../data/antibio/spec_files/spec_001586.ms	[M+H]+	80.0 eV
spec_001587	C38H69NO13	CCC1C(C(C(C(=O)C(CC(C(C(C(C(C(=O)O1)C)OC2CC(C(C(O2)C)O)(C)OC)C)OC3C(C(CC(O3)C)N(C)C)O)(C)OC)C)C)O)(C)O	AGOYDEPGAOXOCK-KCBOHYOISA-N	../data/antibio/spec_files/spec_001587.ms	[M+H]+	90.0 eV
spec_001588	C38H69NO13	CCC1C(C(C(C(=O)C(CC(C(C(C(C(C(=O)O1)C)OC2CC(C(C(O2)C)O)(C)OC)C)OC3C(C(CC(O3)C)N(C)C)O)(C)OC)C)C)O)(C)O	AGOYDEPGAOXOCK-KCBOHYOISA-N	../data/antibio/spec_files/spec_001588.ms	[M+H]+	100.0 eV
spec_001589	C38H69NO13	CCC1C(C(C(C(=O)C(CC(C(C(C(C(C(=O)O1)C)OC2CC(C(C(O2)C)O)(C)OC)C)OC3C(C(CC(O3)C)N(C)C)O)(C)OC)C)C)O)(C)O	AGOYDEPGAOXOCK-KCBOHYOISA-N	../data/antibio/spec_files/spec_001589.ms	[M+H]+	120.0 eV
spec_001590	C38H69NO13	CCC1C(C(C(C(=O)C(CC(C(C(C(C(C(=O)O1)C)OC2CC(C(C(O2)C)O)(C)OC)C)OC3C(C(CC(O3)C)N(C)C)O)(C)OC)C)C)O)(C)O	AGOYDEPGAOXOCK-KCBOHYOISA-N	../data/antibio/spec_files/spec_001590.ms	[M+H]+	140.0 eV
spec_001591	C38H69NO13	CCC1C(C(C(C(=O)C(CC(C(C(C(C(C(=O)O1)C)OC2CC(C(C(O2)C)O)(C)OC)C)OC3C(C(CC(O3)C)N(C)C)O)(C)OC)C)C)O)(C)O	AGOYDEPGAOXOCK-KCBOHYOISA-N	../data/antibio/spec_files/spec_001591.ms	[M+H]+	160.0 eV
spec_001592	C38H69NO13	CCC1C(C(C(C(=O)C(CC(C(C(C(C(C(=O)O1)C)OC2CC(C(C(O2)C)O)(C)OC)C)OC3C(C(CC(O3)C)N(C)C)O)(C)OC)C)C)O)(C)O	AGOYDEPGAOXOCK-KCBOHYOISA-N	../data/antibio/spec_files/spec_001592.ms	[M+H]+	180.0 eV
spec_001593	C38H69NO13	CCC1C(C(C(C(=O)C(CC(C(C(C(C(C(=O)O1)C)OC2CC(C(C(O2)C)O)(C)OC)C)OC3C(C(CC(O3)C)N(C)C)O)(C)OC)C)C)O)(C)O	AGOYDEPGAOXOCK-KCBOHYOISA-N	../data/antibio/spec_files/spec_001593.ms	[M+H]+	200.0 eV
spec_001594	C12H10N2O5	CCN1C2=CC3=C(C=C2C(=O)C(=N1)C(=O)O)OCO3	VDUWPHTZYNWKRN-UHFFFAOYSA-N	../data/antibio/spec_files/spec_001594.ms	[M+H]+	50.0 eV
spec_001595	C12H10N2O5	CCN1C2=CC3=C(C=C2C(=O)C(=N1)C(=O)O)OCO3	VDUWPHTZYNWKRN-UHFFFAOYSA-N	../data/antibio/spec_files/spec_001595.ms	[M+H]+	60.0 eV
spec_001596	C12H10N2O5	CCN1C2=CC3=C(C=C2C(=O)C(=N1)C(=O)O)OCO3	VDUWPHTZYNWKRN-UHFFFAOYSA-N	../data/antibio/spec_files/spec_001596.ms	[M+H]+	70.0 eV
spec_001597	C12H10N2O5	CCN1C2=CC3=C(C=C2C(=O)C(=N1)C(=O)O)OCO3	VDUWPHTZYNWKRN-UHFFFAOYSA-N	../data/antibio/spec_files/spec_001597.ms	[M+H]+	80.0 eV
spec_001598	C12H10N2O5	CCN1C2=CC3=C(C=C2C(=O)C(=N1)C(=O)O)OCO3	VDUWPHTZYNWKRN-UHFFFAOYSA-N	../data/antibio/spec_files/spec_001598.ms	[M+H]+	90.0 eV
spec_001599	C12H10N2O5	CCN1C2=CC3=C(C=C2C(=O)C(=N1)C(=O)O)OCO3	VDUWPHTZYNWKRN-UHFFFAOYSA-N	../data/antibio/spec_files/spec_001599.ms	[M+H]+	100.0 eV
spec_001600	C12H10N2O5	CCN1C2=CC3=C(C=C2C(=O)C(=N1)C(=O)O)OCO3	VDUWPHTZYNWKRN-UHFFFAOYSA-N	../data/antibio/spec_files/spec_001600.ms	[M+H]+	120.0 eV
spec_001601	C12H10N2O5	CCN1C2=CC3=C(C=C2C(=O)C(=N1)C(=O)O)OCO3	VDUWPHTZYNWKRN-UHFFFAOYSA-N	../data/antibio/spec_files/spec_001601.ms	[M+H]+	50.0 eV
spec_001602	C12H10N2O5	CCN1C2=CC3=C(C=C2C(=O)C(=N1)C(=O)O)OCO3	VDUWPHTZYNWKRN-UHFFFAOYSA-N	../data/antibio/spec_files/spec_001602.ms	[M+H]+	60.0 eV
spec_001603	C12H10N2O5	CCN1C2=CC3=C(C=C2C(=O)C(=N1)C(=O)O)OCO3	VDUWPHTZYNWKRN-UHFFFAOYSA-N	../data/antibio/spec_files/spec_001603.ms	[M+H]+	70.0 eV
spec_001604	C12H10N2O5	CCN1C2=CC3=C(C=C2C(=O)C(=N1)C(=O)O)OCO3	VDUWPHTZYNWKRN-UHFFFAOYSA-N	../data/antibio/spec_files/spec_001604.ms	[M+H]+	80.0 eV
spec_001605	C12H10N2O5	CCN1C2=CC3=C(C=C2C(=O)C(=N1)C(=O)O)OCO3	VDUWPHTZYNWKRN-UHFFFAOYSA-N	../data/antibio/spec_files/spec_001605.ms	[M+H]+	90.0 eV
spec_001606	C12H10N2O5	CCN1C2=CC3=C(C=C2C(=O)C(=N1)C(=O)O)OCO3	VDUWPHTZYNWKRN-UHFFFAOYSA-N	../data/antibio/spec_files/spec_001606.ms	[M+H]+	100.0 eV
spec_001607	C12H10N2O5	CCN1C2=CC3=C(C=C2C(=O)C(=N1)C(=O)O)OCO3	VDUWPHTZYNWKRN-UHFFFAOYSA-N	../data/antibio/spec_files/spec_001607.ms	[M+H]+	120.0 eV
spec_001608	C18H29NO2	CC(C)(C)NCC(COC1=CC=CC=C1C2CCCC2)O	KQXKVJAGOJTNJS-HNNXBMFYSA-N	../data/antibio/spec_files/spec_001608.ms	[M+H]+	30.0 eV
spec_001609	C18H29NO2	CC(C)(C)NCC(COC1=CC=CC=C1C2CCCC2)O	KQXKVJAGOJTNJS-HNNXBMFYSA-N	../data/antibio/spec_files/spec_001609.ms	[M+H]+	40.0 eV
spec_001610	C18H29NO2	CC(C)(C)NCC(COC1=CC=CC=C1C2CCCC2)O	KQXKVJAGOJTNJS-HNNXBMFYSA-N	../data/antibio/spec_files/spec_001610.ms	[M+H]+	50.0 eV
spec_001611	C18H29NO2	CC(C)(C)NCC(COC1=CC=CC=C1C2CCCC2)O	KQXKVJAGOJTNJS-HNNXBMFYSA-N	../data/antibio/spec_files/spec_001611.ms	[M+H]+	60.0 eV
spec_001612	C18H29NO2	CC(C)(C)NCC(COC1=CC=CC=C1C2CCCC2)O	KQXKVJAGOJTNJS-HNNXBMFYSA-N	../data/antibio/spec_files/spec_001612.ms	[M+H]+	70.0 eV
spec_001613	C18H29NO2	CC(C)(C)NCC(COC1=CC=CC=C1C2CCCC2)O	KQXKVJAGOJTNJS-HNNXBMFYSA-N	../data/antibio/spec_files/spec_001613.ms	[M+H]+	80.0 eV
spec_001614	C18H29NO2	CC(C)(C)NCC(COC1=CC=CC=C1C2CCCC2)O	KQXKVJAGOJTNJS-HNNXBMFYSA-N	../data/antibio/spec_files/spec_001614.ms	[M+H]+	90.0 eV
spec_001615	C18H29NO2	CC(C)(C)NCC(COC1=CC=CC=C1C2CCCC2)O	KQXKVJAGOJTNJS-HNNXBMFYSA-N	../data/antibio/spec_files/spec_001615.ms	[M+H]+	100.0 eV
spec_001616	C18H29NO2	CC(C)(C)NCC(COC1=CC=CC=C1C2CCCC2)O	KQXKVJAGOJTNJS-HNNXBMFYSA-N	../data/antibio/spec_files/spec_001616.ms	[M+H]+	120.0 eV
spec_001617	C18H29NO2	CC(C)(C)NCC(COC1=CC=CC=C1C2CCCC2)O	KQXKVJAGOJTNJS-HNNXBMFYSA-N	../data/antibio/spec_files/spec_001617.ms	[M+H]+	140.0 eV
spec_001618	C18H29NO2	CC(C)(C)NCC(COC1=CC=CC=C1C2CCCC2)O	KQXKVJAGOJTNJS-HNNXBMFYSA-N	../data/antibio/spec_files/spec_001618.ms	[M+H]+	160.0 eV
spec_001619	C18H29NO2	CC(C)(C)NCC(COC1=CC=CC=C1C2CCCC2)O	KQXKVJAGOJTNJS-HNNXBMFYSA-N	../data/antibio/spec_files/spec_001619.ms	[M+H]+	180.0 eV
spec_001620	C18H29NO2	CC(C)(C)NCC(COC1=CC=CC=C1C2CCCC2)O	KQXKVJAGOJTNJS-HNNXBMFYSA-N	../data/antibio/spec_files/spec_001620.ms	[M+H]+	200.0 eV
spec_001621	C18H29NO2	CC(C)(C)NCC(COC1=CC=CC=C1C2CCCC2)O	KQXKVJAGOJTNJS-HNNXBMFYSA-N	../data/antibio/spec_files/spec_001621.ms	[M+H]+	30.0 eV
spec_001622	C18H29NO2	CC(C)(C)NCC(COC1=CC=CC=C1C2CCCC2)O	KQXKVJAGOJTNJS-HNNXBMFYSA-N	../data/antibio/spec_files/spec_001622.ms	[M+H]+	40.0 eV
spec_001623	C18H29NO2	CC(C)(C)NCC(COC1=CC=CC=C1C2CCCC2)O	KQXKVJAGOJTNJS-HNNXBMFYSA-N	../data/antibio/spec_files/spec_001623.ms	[M+H]+	50.0 eV
spec_001624	C18H29NO2	CC(C)(C)NCC(COC1=CC=CC=C1C2CCCC2)O	KQXKVJAGOJTNJS-HNNXBMFYSA-N	../data/antibio/spec_files/spec_001624.ms	[M+H]+	60.0 eV
spec_001625	C18H29NO2	CC(C)(C)NCC(COC1=CC=CC=C1C2CCCC2)O	KQXKVJAGOJTNJS-HNNXBMFYSA-N	../data/antibio/spec_files/spec_001625.ms	[M+H]+	70.0 eV
spec_001626	C18H29NO2	CC(C)(C)NCC(COC1=CC=CC=C1C2CCCC2)O	KQXKVJAGOJTNJS-HNNXBMFYSA-N	../data/antibio/spec_files/spec_001626.ms	[M+H]+	80.0 eV
spec_001627	C18H29NO2	CC(C)(C)NCC(COC1=CC=CC=C1C2CCCC2)O	KQXKVJAGOJTNJS-HNNXBMFYSA-N	../data/antibio/spec_files/spec_001627.ms	[M+H]+	90.0 eV
spec_001628	C18H29NO2	CC(C)(C)NCC(COC1=CC=CC=C1C2CCCC2)O	KQXKVJAGOJTNJS-HNNXBMFYSA-N	../data/antibio/spec_files/spec_001628.ms	[M+H]+	100.0 eV
spec_001629	C18H29NO2	CC(C)(C)NCC(COC1=CC=CC=C1C2CCCC2)O	KQXKVJAGOJTNJS-HNNXBMFYSA-N	../data/antibio/spec_files/spec_001629.ms	[M+H]+	120.0 eV
spec_001630	C18H29NO2	CC(C)(C)NCC(COC1=CC=CC=C1C2CCCC2)O	KQXKVJAGOJTNJS-HNNXBMFYSA-N	../data/antibio/spec_files/spec_001630.ms	[M+H]+	140.0 eV
spec_001631	C18H29NO2	CC(C)(C)NCC(COC1=CC=CC=C1C2CCCC2)O	KQXKVJAGOJTNJS-HNNXBMFYSA-N	../data/antibio/spec_files/spec_001631.ms	[M+H]+	160.0 eV
spec_001632	C18H29NO2	CC(C)(C)NCC(COC1=CC=CC=C1C2CCCC2)O	KQXKVJAGOJTNJS-HNNXBMFYSA-N	../data/antibio/spec_files/spec_001632.ms	[M+H]+	180.0 eV
spec_001633	C18H29NO2	CC(C)(C)NCC(COC1=CC=CC=C1C2CCCC2)O	KQXKVJAGOJTNJS-HNNXBMFYSA-N	../data/antibio/spec_files/spec_001633.ms	[M+H]+	200.0 eV
spec_001634	C24H34N6O4S	CCCC1=NN(C2=C1N=C(NC2=O)C3=C(C=CC(=C3)S(=O)(=O)N4CC(NC(C4)C)C)OCCC)C	undefined	../data/antibio/spec_files/spec_001634.ms	[M+H]+	50.0 eV
spec_001635	C24H34N6O4S	CCCC1=NN(C2=C1N=C(NC2=O)C3=C(C=CC(=C3)S(=O)(=O)N4CC(NC(C4)C)C)OCCC)C	undefined	../data/antibio/spec_files/spec_001635.ms	[M+H]+	60.0 eV
spec_001636	C24H34N6O4S	CCCC1=NN(C2=C1N=C(NC2=O)C3=C(C=CC(=C3)S(=O)(=O)N4CC(NC(C4)C)C)OCCC)C	undefined	../data/antibio/spec_files/spec_001636.ms	[M+H]+	70.0 eV
spec_001637	C24H34N6O4S	CCCC1=NN(C2=C1N=C(NC2=O)C3=C(C=CC(=C3)S(=O)(=O)N4CC(NC(C4)C)C)OCCC)C	undefined	../data/antibio/spec_files/spec_001637.ms	[M+H]+	80.0 eV
spec_001638	C24H34N6O4S	CCCC1=NN(C2=C1N=C(NC2=O)C3=C(C=CC(=C3)S(=O)(=O)N4CC(NC(C4)C)C)OCCC)C	undefined	../data/antibio/spec_files/spec_001638.ms	[M+H]+	90.0 eV
spec_001639	C24H34N6O4S	CCCC1=NN(C2=C1N=C(NC2=O)C3=C(C=CC(=C3)S(=O)(=O)N4CC(NC(C4)C)C)OCCC)C	undefined	../data/antibio/spec_files/spec_001639.ms	[M+H]+	100.0 eV
spec_001640	C24H34N6O4S	CCCC1=NN(C2=C1N=C(NC2=O)C3=C(C=CC(=C3)S(=O)(=O)N4CC(NC(C4)C)C)OCCC)C	undefined	../data/antibio/spec_files/spec_001640.ms	[M+H]+	120.0 eV
spec_001641	C24H34N6O4S	CCCC1=NN(C2=C1N=C(NC2=O)C3=C(C=CC(=C3)S(=O)(=O)N4CC(NC(C4)C)C)OCCC)C	undefined	../data/antibio/spec_files/spec_001641.ms	[M+H]+	140.0 eV
spec_001642	C24H34N6O4S	CCCC1=NN(C2=C1N=C(NC2=O)C3=C(C=CC(=C3)S(=O)(=O)N4CC(NC(C4)C)C)OCCC)C	undefined	../data/antibio/spec_files/spec_001642.ms	[M+H]+	160.0 eV
spec_001643	C24H34N6O4S	CCCC1=NN(C2=C1N=C(NC2=O)C3=C(C=CC(=C3)S(=O)(=O)N4CC(NC(C4)C)C)OCCC)C	undefined	../data/antibio/spec_files/spec_001643.ms	[M+H]+	180.0 eV
spec_001644	C24H34N6O4S	CCCC1=NN(C2=C1N=C(NC2=O)C3=C(C=CC(=C3)S(=O)(=O)N4CC(NC(C4)C)C)OCCC)C	undefined	../data/antibio/spec_files/spec_001644.ms	[M+H]+	200.0 eV
spec_001645	C24H34N6O4S	CCCC1=NN(C2=C1N=C(NC2=O)C3=C(C=CC(=C3)S(=O)(=O)N4CC(NC(C4)C)C)OCCC)C	undefined	../data/antibio/spec_files/spec_001645.ms	[M+H]+	50.0 eV
spec_001646	C24H34N6O4S	CCCC1=NN(C2=C1N=C(NC2=O)C3=C(C=CC(=C3)S(=O)(=O)N4CC(NC(C4)C)C)OCCC)C	undefined	../data/antibio/spec_files/spec_001646.ms	[M+H]+	60.0 eV
spec_001647	C24H34N6O4S	CCCC1=NN(C2=C1N=C(NC2=O)C3=C(C=CC(=C3)S(=O)(=O)N4CC(NC(C4)C)C)OCCC)C	undefined	../data/antibio/spec_files/spec_001647.ms	[M+H]+	70.0 eV
spec_001648	C24H34N6O4S	CCCC1=NN(C2=C1N=C(NC2=O)C3=C(C=CC(=C3)S(=O)(=O)N4CC(NC(C4)C)C)OCCC)C	undefined	../data/antibio/spec_files/spec_001648.ms	[M+H]+	80.0 eV
spec_001649	C24H34N6O4S	CCCC1=NN(C2=C1N=C(NC2=O)C3=C(C=CC(=C3)S(=O)(=O)N4CC(NC(C4)C)C)OCCC)C	undefined	../data/antibio/spec_files/spec_001649.ms	[M+H]+	90.0 eV
spec_001650	C24H34N6O4S	CCCC1=NN(C2=C1N=C(NC2=O)C3=C(C=CC(=C3)S(=O)(=O)N4CC(NC(C4)C)C)OCCC)C	undefined	../data/antibio/spec_files/spec_001650.ms	[M+H]+	100.0 eV
spec_001651	C24H34N6O4S	CCCC1=NN(C2=C1N=C(NC2=O)C3=C(C=CC(=C3)S(=O)(=O)N4CC(NC(C4)C)C)OCCC)C	undefined	../data/antibio/spec_files/spec_001651.ms	[M+H]+	120.0 eV
spec_001652	C24H34N6O4S	CCCC1=NN(C2=C1N=C(NC2=O)C3=C(C=CC(=C3)S(=O)(=O)N4CC(NC(C4)C)C)OCCC)C	undefined	../data/antibio/spec_files/spec_001652.ms	[M+H]+	140.0 eV
spec_001653	C24H34N6O4S	CCCC1=NN(C2=C1N=C(NC2=O)C3=C(C=CC(=C3)S(=O)(=O)N4CC(NC(C4)C)C)OCCC)C	undefined	../data/antibio/spec_files/spec_001653.ms	[M+H]+	160.0 eV
spec_001654	C24H34N6O4S	CCCC1=NN(C2=C1N=C(NC2=O)C3=C(C=CC(=C3)S(=O)(=O)N4CC(NC(C4)C)C)OCCC)C	undefined	../data/antibio/spec_files/spec_001654.ms	[M+H]+	180.0 eV
spec_001655	C24H34N6O4S	CCCC1=NN(C2=C1N=C(NC2=O)C3=C(C=CC(=C3)S(=O)(=O)N4CC(NC(C4)C)C)OCCC)C	undefined	../data/antibio/spec_files/spec_001655.ms	[M+H]+	200.0 eV
spec_001656	C12H14N4O4S	COC1=NC(=NC(=C1)NS(=O)(=O)C2=CC=C(C=C2)N)OC	ZZORFUFYDOWNEF-UHFFFAOYSA-N	../data/antibio/spec_files/spec_001656.ms	[M+H]+	10.0 eV
spec_001657	C12H14N4O4S	COC1=NC(=NC(=C1)NS(=O)(=O)C2=CC=C(C=C2)N)OC	ZZORFUFYDOWNEF-UHFFFAOYSA-N	../data/antibio/spec_files/spec_001657.ms	[M+H]+	20.0 eV
spec_001658	C12H14N4O4S	COC1=NC(=NC(=C1)NS(=O)(=O)C2=CC=C(C=C2)N)OC	ZZORFUFYDOWNEF-UHFFFAOYSA-N	../data/antibio/spec_files/spec_001658.ms	[M+H]+	30.0 eV
spec_001659	C12H14N4O4S	COC1=NC(=NC(=C1)NS(=O)(=O)C2=CC=C(C=C2)N)OC	ZZORFUFYDOWNEF-UHFFFAOYSA-N	../data/antibio/spec_files/spec_001659.ms	[M+H]+	40.0 eV
spec_001660	C12H14N4O4S	COC1=NC(=NC(=C1)NS(=O)(=O)C2=CC=C(C=C2)N)OC	ZZORFUFYDOWNEF-UHFFFAOYSA-N	../data/antibio/spec_files/spec_001660.ms	[M+H]+	50.0 eV
spec_001661	C12H14N4O4S	COC1=NC(=NC(=C1)NS(=O)(=O)C2=CC=C(C=C2)N)OC	ZZORFUFYDOWNEF-UHFFFAOYSA-N	../data/antibio/spec_files/spec_001661.ms	[M+H]+	55.0 eV
spec_001662	C12H14N4O4S	COC1=NC(=NC(=C1)NS(=O)(=O)C2=CC=C(C=C2)N)OC	ZZORFUFYDOWNEF-UHFFFAOYSA-N	../data/antibio/spec_files/spec_001662.ms	[M+H]+	60.0 eV
spec_001663	C12H14N4O4S	COC1=NC(=NC(=C1)NS(=O)(=O)C2=CC=C(C=C2)N)OC	ZZORFUFYDOWNEF-UHFFFAOYSA-N	../data/antibio/spec_files/spec_001663.ms	[M+H]+	70.0 eV
spec_001664	C12H14N4O4S	COC1=NC(=NC(=C1)NS(=O)(=O)C2=CC=C(C=C2)N)OC	ZZORFUFYDOWNEF-UHFFFAOYSA-N	../data/antibio/spec_files/spec_001664.ms	[M+H]+	80.0 eV
spec_001665	C12H14N4O4S	COC1=NC(=NC(=C1)NS(=O)(=O)C2=CC=C(C=C2)N)OC	ZZORFUFYDOWNEF-UHFFFAOYSA-N	../data/antibio/spec_files/spec_001665.ms	[M+H]+	90.0 eV
spec_001666	C12H14N4O4S	COC1=NC(=NC(=C1)NS(=O)(=O)C2=CC=C(C=C2)N)OC	ZZORFUFYDOWNEF-UHFFFAOYSA-N	../data/antibio/spec_files/spec_001666.ms	[M+H]+	100.0 eV
spec_001667	C12H14N4O4S	COC1=NC(=NC(=C1)NS(=O)(=O)C2=CC=C(C=C2)N)OC	ZZORFUFYDOWNEF-UHFFFAOYSA-N	../data/antibio/spec_files/spec_001667.ms	[M+H]+	120.0 eV
spec_001668	C12H14N4O4S	COC1=NC(=NC(=C1)NS(=O)(=O)C2=CC=C(C=C2)N)OC	ZZORFUFYDOWNEF-UHFFFAOYSA-N	../data/antibio/spec_files/spec_001668.ms	[M+H]+	140.0 eV
spec_001669	C12H14N4O4S	COC1=NC(=NC(=C1)NS(=O)(=O)C2=CC=C(C=C2)N)OC	ZZORFUFYDOWNEF-UHFFFAOYSA-N	../data/antibio/spec_files/spec_001669.ms	[M+H]+	160.0 eV
spec_001670	C12H14N4O4S	COC1=NC(=NC(=C1)NS(=O)(=O)C2=CC=C(C=C2)N)OC	ZZORFUFYDOWNEF-UHFFFAOYSA-N	../data/antibio/spec_files/spec_001670.ms	[M+H]+	180.0 eV
spec_001671	C12H14N4O4S	COC1=NC(=NC(=C1)NS(=O)(=O)C2=CC=C(C=C2)N)OC	ZZORFUFYDOWNEF-UHFFFAOYSA-N	../data/antibio/spec_files/spec_001671.ms	[M+H]+	200.0 eV
spec_001672	C12H14N4O4S	COC1=NC(=NC(=C1)NS(=O)(=O)C2=CC=C(C=C2)N)OC	ZZORFUFYDOWNEF-UHFFFAOYSA-N	../data/antibio/spec_files/spec_001672.ms	[M+H]+	10.0 eV
spec_001673	C12H14N4O4S	COC1=NC(=NC(=C1)NS(=O)(=O)C2=CC=C(C=C2)N)OC	ZZORFUFYDOWNEF-UHFFFAOYSA-N	../data/antibio/spec_files/spec_001673.ms	[M+H]+	20.0 eV
spec_001674	C12H14N4O4S	COC1=NC(=NC(=C1)NS(=O)(=O)C2=CC=C(C=C2)N)OC	ZZORFUFYDOWNEF-UHFFFAOYSA-N	../data/antibio/spec_files/spec_001674.ms	[M+H]+	30.0 eV
spec_001675	C12H14N4O4S	COC1=NC(=NC(=C1)NS(=O)(=O)C2=CC=C(C=C2)N)OC	ZZORFUFYDOWNEF-UHFFFAOYSA-N	../data/antibio/spec_files/spec_001675.ms	[M+H]+	40.0 eV
spec_001676	C12H14N4O4S	COC1=NC(=NC(=C1)NS(=O)(=O)C2=CC=C(C=C2)N)OC	ZZORFUFYDOWNEF-UHFFFAOYSA-N	../data/antibio/spec_files/spec_001676.ms	[M+H]+	50.0 eV
